ST QUENTIN;;Verre Couleur;2481;MESNIL ST LAURENT;ST QUENTIN EST;Bvd Roosevelt PORTEUR;1 sem;P>25688;3,0;0,367;;;10/04/2012;12:18;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Av Faidherbe;1 sem;P>25725;4,0;0,443;;;10/04/2012;10:18;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue du Petit Origny (place du marché);1 sem;P>25714;4,0;0,728;;;10/04/2012;10:24;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue des Etats Généraux;3 sem;P>25712;4,0;0,327;;;10/04/2012;10:35;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue Varlet;5 sem;P>25713;4,0;0,865;;;10/04/2012;10:40;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Place de la Liberté;1 sem;P>25716;4,0;0,789;;;10/04/2012;11:13;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue des Suzannes;2 sem;P>25720;4,0;0,239;;;10/04/2012;12:11;
ST QUENTIN;;Verre Couleur;2303;FAYET;FAYET;AUCHAN;E-1 S / H-1 S;P>29297;4,0;1,096;;;11/04/2012;07:09;
ST QUENTIN;;Verre Couleur;2525;MORCOURT;FAYET;Auchan (accés Fayet);E-1 S / H-1 S;P>25737;3,0;0,732;;;11/04/2012;07:08;
ST QUENTIN;;Verre Couleur;2549;NEUVILLE ST AMAND;GAUCHY;Intermarché;E-1 S / H-1 S;P>25772;3,0;0,848;;;11/04/2012;05:37;
ST QUENTIN;;Verre Couleur;2549;NEUVILLE ST AMAND;GAUCHY;Intermarché;E-1 S / H-1 S;P>25773;3,0;0,796;;;11/04/2012;05:34;
ST QUENTIN;;Verre Couleur;2549;NEUVILLE ST AMAND;GAUCHY;Rue Paul Langevin / Place 8 mai 1945;E-1 S / H-2 S;P>25781;3,0;0,507;;;11/04/2012;06:00;
ST QUENTIN;;Verre Couleur;2571;OMISSY;OMISSY;Déchetterie;E-1 S / H-1 S impératif;P>25750;4,0;0,755;;;11/04/2012;08:42;
ST QUENTIN;;Verre Couleur;2571;OMISSY;OMISSY;Déchetterie;;P>31032;3,0;1,256;;;11/04/2012;08:44;
ST QUENTIN;;Verre Couleur;2571;OMISSY;ST QUENTIN SUD EST;Rue de Guise;E-3 S / H-4 S;P>25642;3,0;0,419;;;11/04/2012;09:03;
ST QUENTIN;;Verre Couleur;2571;OMISSY;ST QUENTIN SUD EST;Rue de Guise;E-3 S / H-4 S;P>28642;3,0;0,636;;;11/04/2012;09:05;
ST QUENTIN;;Verre Couleur;2637;REMAUCOURT;ST QUENTIN SUD OUEST;Déchetterie (Rue A Parmentier) Vidam;E-2 S / H-3 S;P>27069;3,0;0,770;;;11/04/2012;07:12;
ST QUENTIN;;Verre Couleur;2659;ROUVROY;ST QUENTIN SUD OUEST;Déchetterie (Rue A Parmentier) Vidam;E-2 S / H-3 S;P>25661;3,0;0,851;;;11/04/2012;06:52;
ST QUENTIN;;Verre Couleur;2659;ROUVROY;ST QUENTIN SUD OUEST;Déchetterie (Rue A Parmentier) Vidam;E-2 S / H-3 S;P>25662;3,0;0,460;;;11/04/2012;06:47;
ST QUENTIN;;Verre Couleur;2659;ROUVROY;ST QUENTIN SUD OUEST;Déchetterie (Rue A Parmentier) Vidam;E-2 S / H-3 S;P>25663;3,0;0,713;;;11/04/2012;06:49;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue de Paris / Face au stade de foot;E-3 S / H-4 S;P>25669;3,0;0,729;;;11/04/2012;06:14;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue Alexandre Dumas (park face ED);E-1 S / H-1 S;P>25671;3,0;0,729;;;11/04/2012;06:39;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue J Falloux (salle des aviateurs);E-3 S / H-5 S;P>25673;3,0;0,651;;;11/04/2012;06:19;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Place du 87 RI Rue Thiers;E-1 S / H-2 S;P>25677;3,0;0,780;;;11/04/2012;07:33;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Place du 87 RI Rue Thiers;E-1 S / H-2 S;P>28483;3,0;0,765;;;11/04/2012;07:31;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue G Brassens;E-2 S / H-3 S;P>25699;3,0;0,987;;;11/04/2012;08:18;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Rue J Blanchot;E-3 S / H-4 S;P>25646;4,0;0,794;;;11/04/2012;09:16;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;CORA (parking);E-1 S / H-1 S;P>25683;4,0;0,677;;;11/04/2012;07:49;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;CORA (parking);E-1 S / H-1 S;P>25684;4,0;0,946;;;11/04/2012;07:50;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Rue des Valenciennes;E-1 S / H-2 S;P>25687;4,0;0,956;;;11/04/2012;07:19;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Av du Gle de Gaulle;E-1 S / H-1 S;P>25694;4,0;0,827;;;11/04/2012;08:06;
ST QUENTIN;;Verre Couleur;2288;ESSIGNY LE PETIT;ESSIGNY LE PETIT;Rue du 8 Mai 1945;E-2 S / H-3 S;P>25733;4,0;0,888;;;12/04/2012;08:45;
ST QUENTIN;;Verre Couleur;2319;FONSOMMES;FONSOMMES;Rue du Commandant Guy (salle de sport);E-3 S / H-5 S;P>25741;4,0;0,643;;;12/04/2012;07:54;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;FIEULAINE;Rue Carlier;E-2 S / H-3 S;P>25739;3,0;0,608;;;12/04/2012;07:38;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;FONSOMMES;Grand Place (transformateur);E-2 S / H-3 S;P>25740;3,0;0,618;;;12/04/2012;07:49;
