Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD OUEST;;Rue de Peronne mairie PORTEUR;23;P>25657;3;0,342;;;25/03/2013;09:56
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD EST;;Rue de la Fère (friterie);58;P>25641;3;0,823;;;25/03/2013;10:31
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD OUEST;;Bd de Verdun;140;P>25654;4;0,714;;;27/03/2013;07:15
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD OUEST;;Déchetterie (Rue A Parmentier) Vidam;60;P>27069;3;0,447;;;27/03/2013;07:52
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD OUEST;;Déchetterie (Rue A Parmentier) Vidam;60;P>25661;3;0,498;;;27/03/2013;07:53
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD OUEST;;Déchetterie (Rue A Parmentier) Vidam;60;P>25662;3;0,771;;;27/03/2013;07:49
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD OUEST;;Déchetterie (Rue A Parmentier) Vidam;60;P>25663;3;0,503;;;27/03/2013;07:50
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD OUEST;;Angle Av Me François Hugues/Accacias;62;P>25665;3;0,632;;;27/03/2013;07:20
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD OUEST;;Rue du Dr Cordier/Allée des Tilleuls;63;P>25666;4;0,776;;;27/03/2013;07:31
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD OUEST;;Rue Alexandre Dumas (park face ED);25;P>25671;4;0,74;;;27/03/2013;07:41
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD OUEST;;Rue du Commandant Charcot;159;P>25672;3;0,74;;;27/03/2013;07:36
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD OUEST;;Av du Cimetière de la Tombelle;177;P>25676;4;0,714;;;27/03/2013;07:26
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN NORD;;Place du 87 RI Rue Thiers;28;P>25677;3;0,545;;;27/03/2013;08:25
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN NORD;;Place du 87 RI Rue Thiers;28;P>28483;3;0,529;;;27/03/2013;08:24
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN NORD;;Av des anciens Combattants d'AFN;32;P>25679;4;0,909;;;27/03/2013;08:38
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN NORD;;BD JKF (aldi);33;P>29339;3;0,637;;;27/03/2013;08:32
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN NORD;;CORA (parking);41;P>25683;3;1,063;;;27/03/2013;08:46
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN NORD;;CORA (parking);41;P>25684;4;1,156;;;27/03/2013;08:48
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN NORD;;Rue des Valenciennes;169;P>25687;4;0,884;;;27/03/2013;08:12
Verre Couleur;;2691;ST QUENTIN;SAINT QUENTIN;;Caserne pompiers collecte avec J Bouin;196 (MOVEA 800L);P>34580;1;0,068;;;27/03/2013;08:14
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN EST;;Av R Schuman (centre social Europe);81;P>25705;3;0,776;;;27/03/2013;09:36
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN EST;;Av R Schuman (SIMPLY MARKET);82;P>25706;3;0,786;;;27/03/2013;09:31
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN EST;;Rue Poete;152;P>25707;3;0,714;;;27/03/2013;09:22
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD EST;;Rue de Guise;84;P>25642;3;0,811;;;28/03/2013;07:28
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD EST;;Rue de Guise;84;P>28642;3;0,59;;;28/03/2013;07:29
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN  EST;;RD 675 vers Omissy vers déchetterie;78;P>25702;4;0,768;;;28/03/2013;08:18
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN EST;;Rue Boileau;157;P>25709;3;0,814;;;28/03/2013;08:29
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN EST;;Av de la République (face au n° 29);165;P>25710;3;0,564;;;28/03/2013;08:35
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN EST;;Rue H Dunant;74;P>25698;3;0,741;;;28/03/2013;08:42
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN EST;;Rue G Brassens;75;P>25699;3;0,607;;;28/03/2013;08:47
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN EST;;Bd J Bouin (camping);73;P>25697;3;0,682;;;28/03/2013;08:51
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN EST;;Bd J Bouin (camping);73;P>25696;3;0,644;;;28/03/2013;08:52
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN EST;;Rue du Cdt G Bieler;45;P>25693;3;0,553;;;28/03/2013;08:59
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN EST;;Av du Gle de Gaulle;46;P>25694;4;0,956;;;28/03/2013;09:07
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN EST;;Bd J Bouin (Pompier);42;P>25690;3;0,548;;;28/03/2013;09:11
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD EST;;Rue de la Fère (NETTO);135;P>25648;4;0,655;;;28/03/2013;09:49
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD EST;;Rue J Blanchot;89;P>25646;4;0,633;;;28/03/2013;10:03
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD EST;;Rue de la Fère (parking);136;P>25649;4;0,982;;;28/03/2013;10:08
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD EST;;Bd du Maréchal Juin (haut);57;P>25640;3;0,993;;;28/03/2013;10:16
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD EST;;Bd Cordier;163;P>25650;3;0,714;;;28/03/2013;10:23
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD EST;;Rue d'Ostende;54;P>25638;3;0,644;;;28/03/2013;10:30
Verre Couleur;;2691;ST QUENTIN;ST QUENTIN SUD EST;;Bd du Dr Camille Guérin;164;P>25651;3;0,546;;;28/03/2013;10:36
